Entity,Code,Year,Oil production per capita (kWh)
United Arab Emirates,ARE,1983,574641.55
United Arab Emirates,ARE,1984,522563.684
United Arab Emirates,ARE,1985,476381.667
United Arab Emirates,ARE,1986,519595.64
United Arab Emirates,ARE,1987,517203.469
United Arab Emirates,ARE,1988,514972.128
United Arab Emirates,ARE,1989,573368.222
United Arab Emirates,ARE,1990,592501.434
United Arab Emirates,ARE,1991,641498.074
United Arab Emirates,ARE,1992,666677.751
United Arab Emirates,ARE,1993,612028.61
United Arab Emirates,ARE,1994,584490.375
United Arab Emirates,ARE,1995,550951.83
United Arab Emirates,ARE,1996,535527.29
United Arab Emirates,ARE,1997,510708.578
United Arab Emirates,ARE,1998,502379.106
United Arab Emirates,ARE,1999,439272.817
United Arab Emirates,ARE,2000,450952.921
United Arab Emirates,ARE,2001,416974.338
United Arab Emirates,ARE,2002,364463.266
United Arab Emirates,ARE,2003,395369.901
United Arab Emirates,ARE,2004,375251.348
United Arab Emirates,ARE,2005,346127.718
United Arab Emirates,ARE,2006,319608.533
United Arab Emirates,ARE,2007,270808.089
United Arab Emirates,ARE,2008,238271.355
United Arab Emirates,ARE,2009,189951.035
United Arab Emirates,ARE,2010,183922.228
United Arab Emirates,ARE,2011,195634.092
United Arab Emirates,ARE,2012,198776.605
United Arab Emirates,ARE,2013,205805.201
United Arab Emirates,ARE,2014,206236.693
United Arab Emirates,ARE,2015,221054.66
United Arab Emirates,ARE,2016,226586.933
United Arab Emirates,ARE,2017,216026.617
United Arab Emirates,ARE,2018,213360.326
United Arab Emirates,ARE,2019,214904.377
United Arab Emirates,ARE,2020,194753.198
United Kingdom,GBR,1900,0
United Kingdom,GBR,1901,0
United Kingdom,GBR,1902,0
United Kingdom,GBR,1903,0
United Kingdom,GBR,1904,0
United Kingdom,GBR,1905,0
United Kingdom,GBR,1906,0
United Kingdom,GBR,1907,0
United Kingdom,GBR,1908,0
United Kingdom,GBR,1909,0
United Kingdom,GBR,1910,0
United Kingdom,GBR,1911,0
United Kingdom,GBR,1912,0
United Kingdom,GBR,1913,0
United Kingdom,GBR,1914,0
United Kingdom,GBR,1915,0
United Kingdom,GBR,1916,0
United Kingdom,GBR,1917,0
United Kingdom,GBR,1918,0
United Kingdom,GBR,1919,0
United Kingdom,GBR,1920,0
United Kingdom,GBR,1921,0
United Kingdom,GBR,1922,0
United Kingdom,GBR,1923,0
United Kingdom,GBR,1924,0
United Kingdom,GBR,1925,0
United Kingdom,GBR,1926,0
United Kingdom,GBR,1927,0
United Kingdom,GBR,1928,0
United Kingdom,GBR,1929,0
United Kingdom,GBR,1930,0
United Kingdom,GBR,1931,0
United Kingdom,GBR,1932,0
United Kingdom,GBR,1933,0
United Kingdom,GBR,1934,0
United Kingdom,GBR,1935,0
United Kingdom,GBR,1936,0
United Kingdom,GBR,1937,0
United Kingdom,GBR,1938,0
United Kingdom,GBR,1939,0.961
United Kingdom,GBR,1940,4.064
United Kingdom,GBR,1941,7.379
United Kingdom,GBR,1942,19.676
United Kingdom,GBR,1943,27.157
United Kingdom,GBR,1944,22.583
United Kingdom,GBR,1945,17.106
United Kingdom,GBR,1946,13.072
United Kingdom,GBR,1947,10.929
United Kingdom,GBR,1948,10.191
United Kingdom,GBR,1949,10.613
United Kingdom,GBR,1950,10.569
United Kingdom,GBR,1951,10.343
United Kingdom,GBR,1952,12.858
United Kingdom,GBR,1953,12.604
United Kingdom,GBR,1954,13.483
United Kingdom,GBR,1955,12.299
United Kingdom,GBR,1956,14.973
United Kingdom,GBR,1957,18.519
United Kingdom,GBR,1958,17.977
United Kingdom,GBR,1959,18.547
United Kingdom,GBR,1960,19.098
United Kingdom,GBR,1961,23.38
United Kingdom,GBR,1962,24.307
United Kingdom,GBR,1963,26.738
United Kingdom,GBR,1964,27.412
United Kingdom,GBR,1965,18.011
United Kingdom,GBR,1966,16.624
United Kingdom,GBR,1967,18.865
United Kingdom,GBR,1968,17.719
United Kingdom,GBR,1969,17.854
United Kingdom,GBR,1970,32.647
United Kingdom,GBR,1971,44.226
United Kingdom,GBR,1972,69.29
United Kingdom,GBR,1973,77.248
United Kingdom,GBR,1974,85.008
United Kingdom,GBR,1975,324.757
United Kingdom,GBR,1976,2518.769
United Kingdom,GBR,1977,7918.033
United Kingdom,GBR,1978,11174.799
United Kingdom,GBR,1979,16109.611
United Kingdom,GBR,1980,16649.086
United Kingdom,GBR,1981,18510.116
United Kingdom,GBR,1982,21344.362
United Kingdom,GBR,1983,23757.305
United Kingdom,GBR,1984,26026.28
United Kingdom,GBR,1985,26307.789
United Kingdom,GBR,1986,26145.353
United Kingdom,GBR,1987,25319.735
United Kingdom,GBR,1988,23430.623
United Kingdom,GBR,1989,18720.502
United Kingdom,GBR,1990,18646.47
United Kingdom,GBR,1991,18525.731
United Kingdom,GBR,1992,19081.196
United Kingdom,GBR,1993,20228.334
United Kingdom,GBR,1994,25477.792
United Kingdom,GBR,1995,26076.357
United Kingdom,GBR,1996,25964.473
United Kingdom,GBR,1997,25507.591
United Kingdom,GBR,1998,26363.4
United Kingdom,GBR,1999,27155.548
United Kingdom,GBR,2000,24917.636
United Kingdom,GBR,2001,22951.14
United Kingdom,GBR,2002,22729.075
United Kingdom,GBR,2003,20711.864
United Kingdom,GBR,2004,18525.95
United Kingdom,GBR,2005,16343.342
United Kingdom,GBR,2006,14642.89
United Kingdom,GBR,2007,14491.353
United Kingdom,GBR,2008,13434.754
United Kingdom,GBR,2009,12624.008
United Kingdom,GBR,2010,11538.699
United Kingdom,GBR,2011,9441.13
United Kingdom,GBR,2012,8031.615
United Kingdom,GBR,2013,7274.366
United Kingdom,GBR,2014,7097.831
United Kingdom,GBR,2015,7997.193
United Kingdom,GBR,2016,8322.738
United Kingdom,GBR,2017,8127.25
United Kingdom,GBR,2018,8811.555
United Kingdom,GBR,2019,8924.011
United Kingdom,GBR,2020,8245.729
United States,USA,1900,1252.426
United States,USA,1901,1339.384
United States,USA,1902,1679.577
United States,USA,1903,1863.306
United States,USA,1904,2128.541
United States,USA,1905,2400.58
United States,USA,1906,2209.448
United States,USA,1907,2843.659
United States,USA,1908,2996.006
United States,USA,1909,3016.313
United States,USA,1910,3389.751
United States,USA,1911,3506.498
United States,USA,1912,3490.632
United States,USA,1913,3833.072
United States,USA,1914,4040.232
United States,USA,1915,4210.848
United States,USA,1916,4439.259
United States,USA,1917,4877.162
United States,USA,1918,5104.016
United States,USA,1919,5523.984
United States,USA,1920,6492.952
United States,USA,1921,6667.431
United States,USA,1922,7759.117
United States,USA,1923,10043.99
United States,USA,1924,9667.068
United States,USA,1925,10168.331
United States,USA,1926,10198.459
United States,USA,1927,11656.63
United States,USA,1928,11497.673
United States,USA,1929,12681.379
United States,USA,1930,11175.923
United States,USA,1931,10486.584
United States,USA,1932,9592.499
United States,USA,1933,10843.285
United States,USA,1934,10802.34
United States,USA,1935,11751.754
United States,USA,1936,12876.9
United States,USA,1937,14874.463
United States,USA,1938,14022.343
United States,USA,1939,14484.745
United States,USA,1940,15344.816
United States,USA,1941,15724.58
United States,USA,1942,15357.003
United States,USA,1943,16441.174
United States,USA,1944,18076.684
United States,USA,1945,18208.706
United States,USA,1946,18171.633
United States,USA,1947,19194.396
United States,USA,1948,20595.025
United States,USA,1949,18507.878
United States,USA,1950,19532.31
United States,USA,1951,21959.42
United States,USA,1952,22042.99
United States,USA,1953,22328.763
United States,USA,1954,21562.64
United States,USA,1955,22743.385
United States,USA,1956,23545.469
United States,USA,1957,23138.519
United States,USA,1958,21290.138
United States,USA,1959,22016.976
United States,USA,1960,21673.845
United States,USA,1961,21736.301
United States,USA,1962,21871.019
United States,USA,1963,22194.233
United States,USA,1964,22187.324
United States,USA,1965,24903.595
United States,USA,1966,26183.249
United States,USA,1967,27618.232
United States,USA,1968,28417.566
United States,USA,1969,28638.357
United States,USA,1970,29613.803
United States,USA,1971,28933.474
United States,USA,1972,28786.71
United States,USA,1973,27815.966
United States,USA,1974,26322.723
United States,USA,1975,24937.916
United States,USA,1976,24091.509
United States,USA,1977,24121.684
United States,USA,1978,25003.237
United States,USA,1979,24401.45
United States,USA,1980,24336.491
United States,USA,1981,24039.459
United States,USA,1982,23910.561
United States,USA,1983,23797.186
United States,USA,1984,24217.849
United States,USA,1985,24116.195
United States,USA,1986,23106.852
United States,USA,1987,22175.782
United States,USA,1988,21582.413
United States,USA,1989,19980.533
United States,USA,1990,19218.041
United States,USA,1991,19322.31
United States,USA,1992,18691.58
United States,USA,1993,17790.42
United States,USA,1994,17185.009
United States,USA,1995,16822.549
United States,USA,1996,16558.905
United States,USA,1997,16262.781
United States,USA,1998,15558.613
United States,USA,1999,14722.912
United States,USA,2000,14349.34
United States,USA,2001,14077.731
United States,USA,2002,13841.411
United States,USA,2003,13345.062
United States,USA,2004,12942.847
United States,USA,2005,12181.735
United States,USA,2006,11893.418
United States,USA,2007,11798.994
United States,USA,2008,11581.567
United States,USA,2009,12248.079
United States,USA,2010,12538.298
United States,USA,2011,12917.395
United States,USA,2012,14632.452
United States,USA,2013,16486.089
United States,USA,2014,19142.612
United States,USA,2015,20564.755
United States,USA,2016,19548.574
United States,USA,2017,20565.696
United States,USA,2018,23830.569
United States,USA,2019,26430.704
United States,USA,2020,25042.194
Uruguay,URY,1980,0
Uruguay,URY,1981,0
Uruguay,URY,1982,0
Uruguay,URY,1983,0
Uruguay,URY,1984,0
Uruguay,URY,1985,0
Uruguay,URY,1986,0
Uruguay,URY,1987,0
Uruguay,URY,1988,0
Uruguay,URY,1989,0
Uruguay,URY,1990,0
Uruguay,URY,1991,0
Uruguay,URY,1992,0
Uruguay,URY,1993,0
Uruguay,URY,1994,0
Uruguay,URY,1995,0
Uruguay,URY,1996,0
Uruguay,URY,1997,0
Uruguay,URY,1998,0
Uruguay,URY,1999,0
Uruguay,URY,2000,0
Uruguay,URY,2001,0
Uruguay,URY,2002,0
Uruguay,URY,2003,0
Uruguay,URY,2004,0
Uruguay,URY,2005,0
Uruguay,URY,2006,0
Uruguay,URY,2007,0
Uruguay,URY,2008,0
Uruguay,URY,2009,0
Uruguay,URY,2010,0
Uruguay,URY,2011,0
Uruguay,URY,2012,0
Uruguay,URY,2013,0
Uruguay,URY,2014,0
Uruguay,URY,2015,0
Uruguay,URY,2016,0
Uzbekistan,UZB,1985,1487.452
Uzbekistan,UZB,1986,1589.143
Uzbekistan,UZB,1987,1636.353
Uzbekistan,UZB,1988,1459.44
Uzbekistan,UZB,1989,1576.504
Uzbekistan,UZB,1990,1596.404
Uzbekistan,UZB,1991,1559.215
Uzbekistan,UZB,1992,1795.499
Uzbekistan,UZB,1993,2128.428
Uzbekistan,UZB,1994,2872.588
Uzbekistan,UZB,1995,3871.558
Uzbekistan,UZB,1996,3817.194
Uzbekistan,UZB,1997,3881.998
Uzbekistan,UZB,1998,3956.016
Uzbekistan,UZB,1999,3858.873
Uzbekistan,UZB,2000,3521.403
Uzbekistan,UZB,2001,3323.843
Uzbekistan,UZB,2002,3291.745
Uzbekistan,UZB,2003,3222.186
Uzbekistan,UZB,2004,2933.633
Uzbekistan,UZB,2005,2397.926
Uzbekistan,UZB,2006,2348.209
Uzbekistan,UZB,2007,2106.718
Uzbekistan,UZB,2008,2012.635
Uzbekistan,UZB,2009,1846.1
Uzbekistan,UZB,2010,1488.343
Uzbekistan,UZB,2011,1438.849
Uzbekistan,UZB,2012,1249.904
Uzbekistan,UZB,2013,1126.764
Uzbekistan,UZB,2014,1071.917
Uzbekistan,UZB,2015,1020.88
Uzbekistan,UZB,2016,976.132
Uzbekistan,UZB,2017,1005.951
Uzbekistan,UZB,2018,1035.684
Uzbekistan,UZB,2019,993.083
Uzbekistan,UZB,2020,744.24
Venezuela,VEN,1965,220922.75
Venezuela,VEN,1966,207459.319
Venezuela,VEN,1967,210967.46
Venezuela,VEN,1968,208385.159
Venezuela,VEN,1969,200852.363
Venezuela,VEN,1970,201281.06
Venezuela,VEN,1971,188002.16
Venezuela,VEN,1972,167092.776
Venezuela,VEN,1973,169434.156
Venezuela,VEN,1974,145772.701
Venezuela,VEN,1975,112069.915
Venezuela,VEN,1976,106951.74
Venezuela,VEN,1977,101180.865
Venezuela,VEN,1978,94705.616
Venezuela,VEN,1979,100282.004
Venezuela,VEN,1980,89888.187
Venezuela,VEN,1981,84713.228
Venezuela,VEN,1982,74491.957
Venezuela,VEN,1983,68796.979
Venezuela,VEN,1984,67260.639
Venezuela,VEN,1985,61444.68
Venezuela,VEN,1986,64749.585
Venezuela,VEN,1987,63948.08
Venezuela,VEN,1988,65427.489
Venezuela,VEN,1989,64113.111
Venezuela,VEN,1990,69780.633
Venezuela,VEN,1991,75999.737
Venezuela,VEN,1992,74443.721
Venezuela,VEN,1993,75333.54
Venezuela,VEN,1994,78245.871
Venezuela,VEN,1995,82368.501
Venezuela,VEN,1996,85814.865
Venezuela,VEN,1997,87345.24
Venezuela,VEN,1998,88774.615
Venezuela,VEN,1999,77924.084
Venezuela,VEN,2000,77054.72
Venezuela,VEN,2001,76930.623
Venezuela,VEN,2002,70750.8
Venezuela,VEN,2003,67124.93
Venezuela,VEN,2004,76123.737
Venezuela,VEN,2005,74538.236
Venezuela,VEN,2006,74129.45
Venezuela,VEN,2007,70740.222
Venezuela,VEN,2008,69792.29
Venezuela,VEN,2009,64667.012
Venezuela,VEN,2010,59636.609
Venezuela,VEN,2011,56969.366
Venezuela,VEN,2012,55187.47
Venezuela,VEN,2013,53805.975
Venezuela,VEN,2014,53619.01
Venezuela,VEN,2015,52333.4
Venezuela,VEN,2016,47154.282
Venezuela,VEN,2017,42554.289
Venezuela,VEN,2018,30447.998
Venezuela,VEN,2019,19015.958
Venezuela,VEN,2020,11202.546
Vietnam,VNM,1987,51.119
Vietnam,VNM,1988,123.229
Vietnam,VNM,1989,260.385
Vietnam,VNM,1990,461.855
Vietnam,VNM,1991,663.261
Vietnam,VNM,1992,900.756
Vietnam,VNM,1993,1013.398
Vietnam,VNM,1994,1121.136
Vietnam,VNM,1995,1183.02
Vietnam,VNM,1996,1345.873
Vietnam,VNM,1997,1521.351
Vietnam,VNM,1998,1861.021
Vietnam,VNM,1999,2239.157
Vietnam,VNM,2000,2408.362
Vietnam,VNM,2001,2462.62
Vietnam,VNM,2002,2455.105
Vietnam,VNM,2003,2551.342
Vietnam,VNM,2004,2858.256
Vietnam,VNM,2005,2620.447
Vietnam,VNM,2006,2356.442
Vietnam,VNM,2007,2205.79
Vietnam,VNM,2008,2044.878
Vietnam,VNM,2009,2219.111
Vietnam,VNM,2010,2016.96
Vietnam,VNM,2011,2019.089
Vietnam,VNM,2012,2200.872
Vietnam,VNM,2013,2167.257
Vietnam,VNM,2014,2010.279
Vietnam,VNM,2015,2154.529
Vietnam,VNM,2016,1926.443
Vietnam,VNM,2017,1702.689
